0,-3.15E-07,
2.03E-07,-3.15E-07,
4.07E-07,-3.16E-07,
6.10E-07,-3.15E-07,
8.13E-07,-3.15E-07,
1.02E-06,-3.15E-07,
1.22E-06,-3.13E-07,
1.42E-06,-3.16E-07,
1.63E-06,-3.17E-07,
1.83E-06,-3.14E-07,
2.03E-06,-3.06E-07,
2.24E-06,-3.24E-07,
2.44E-06,-3.48E-07,
2.64E-06,-3.54E-07,
2.85E-06,-3.54E-07,
3.05E-06,-3.53E-07,
3.25E-06,-3.53E-07,
3.46E-06,-3.52E-07,
3.66E-06,-3.50E-07,
3.86E-06,-3.47E-07,
4.07E-06,-3.49E-07,
4.27E-06,-3.48E-07,
-,-,
-,-,
-,-,
