0,-3.29E-07,
1.95E-07,-3.32E-07,
3.90E-07,-3.32E-07,
5.85E-07,-3.30E-07,
7.80E-07,-3.29E-07,
9.75E-07,-3.30E-07,
1.17E-06,-3.29E-07,
1.36E-06,-3.28E-07,
1.56E-06,-3.28E-07,
1.75E-06,-3.30E-07,
1.95E-06,-3.30E-07,
2.14E-06,-3.28E-07,
2.34E-06,-3.20E-07,
2.53E-06,-3.15E-07,
2.73E-06,-3.39E-07,
2.92E-06,-3.65E-07,
3.12E-06,-3.67E-07,
3.31E-06,-3.68E-07,
3.51E-06,-3.68E-07,
3.70E-06,-3.66E-07,
3.90E-06,-3.62E-07,
4.09E-06,-3.60E-07,
-,-,
-,-,
-,-,
