0,-3.20E-07,
1.97E-07,-3.20E-07,
3.95E-07,-3.20E-07,
5.92E-07,-3.19E-07,
7.89E-07,-3.16E-07,
9.86E-07,-3.16E-07,
1.18E-06,-3.19E-07,
1.38E-06,-3.18E-07,
1.58E-06,-3.13E-07,
1.78E-06,-3.03E-07,
1.97E-06,-3.08E-07,
2.17E-06,-3.24E-07,
2.37E-06,-3.39E-07,
2.56E-06,-3.50E-07,
2.76E-06,-3.52E-07,
2.96E-06,-3.52E-07,
3.16E-06,-3.53E-07,
3.35E-06,-3.53E-07,
3.55E-06,-3.52E-07,
3.75E-06,-3.50E-07,
3.95E-06,-3.49E-07,
4.14E-06,-3.48E-07,
4.34E-06,-3.48E-07,
-,-,
-,-,
